# flange crystal segment slope_theta intercept_theta slope_phi intercept_phi slope_x intercept_x slope_y intercept_y slope_z intercept_z
4	3	0	-0.1455	140.5165	-0.7570	98.9456	0.3005	-32.9744	-0.5525	152.1440	-0.1765	-198.2135
4	3	1	-0.2626	145.4475	-0.7344	99.1747	0.4655	-34.6535	0.2781	130.8210	-0.5201	-209.5870
4	3	2	-0.2532	146.6045	-0.5810	92.4590	0.0042	-11.2052	0.2941	131.9675	-0.7446	-209.7515
4	3	3	-0.1820	141.3395	-0.6789	92.9331	0.1893	-11.8578	-0.3654	152.5835	-0.2628	-197.8525
5	0	0	-0.2526	140.7755	0.9888	-99.4637	0.1068	-32.8352	1.1525	-153.2850	0.3023	-199.3960
5	0	1	-0.1781	141.3115	0.6585	-92.9939	0.0371	-11.3570	0.5791	-153.5615	-0.1054	-198.4085
5	0	2	-0.2374	146.5930	0.6453	-92.8065	-0.2414	-10.7754	-0.5826	-131.3065	-1.0834	-209.1025
5	0	3	-0.2626	145.4385	0.8988	-99.6494	0.0401	-33.7384	0.1181	-132.0455	-0.4736	-209.8760
5	1	0	-0.1613	140.5310	0.6210	-76.9439	0.0561	32.5229	0.9179	-153.3530	-0.0397	-198.6335
5	1	1	-0.3657	145.6710	0.7234	-74.5704	-0.0719	33.9598	0.2888	-132.5745	-0.0425	-210.9175
5	1	2	-0.2379	146.5755	0.5618	-83.2501	-0.0242	11.3431	-0.2960	-131.7490	-0.8284	-209.6925
5	1	3	-0.2132	141.3860	0.4207	-84.4340	-0.2300	11.8625	0.4516	-153.2825	-0.0101	-198.5210
5	2	0	-0.4877	153.5745	0.6233	-67.3084	0.0623	33.6213	-0.0607	-99.0518	0.1505	-239.0950
5	2	1	-0.4283	154.8535	0.6549	-77.9239	-0.2451	11.7770	-0.5967	-97.9974	-0.5896	-237.8925
5	2	2	-0.3745	151.6740	0.6902	-82.7355	0.0550	10.9341	-0.2427	-116.1925	-0.5699	-226.8255
5	2	3	-0.4229	150.2895	0.5723	-71.7038	0.0134	33.9891	-0.1502	-114.5490	-0.0127	-226.0670
5	3	0	-0.4480	153.5275	1.1567	-99.1859	0.0035	-33.2262	-0.2522	-98.7086	0.1029	-238.9845
5	3	1	-0.3550	150.1440	0.7034	-100.3960	0.2770	-34.7766	-0.4448	-113.9440	-0.2750	-225.6105
5	3	2	-0.3577	151.5790	0.8897	-93.0199	0.0352	-11.1124	-0.5165	-115.2420	-0.5196	-226.6005
5	3	3	-0.4110	154.8070	1.0123	-89.8633	-0.1254	-10.9331	-0.4013	-98.1245	-0.5110	-237.8610
6	0	0	0.2168	108.9790	2.7393	-161.5325	0.0048	-186.1305	0.2291	-33.9258	-1.2592	-64.7471
6	0	1	-0.0306	115.1450	2.1708	-154.3495	-0.9943	-175.1670	0.0447	-32.7372	-0.8420	-84.6509
6	0	2	-0.0602	115.6005	4.7936	-127.8335	-1.1275	-174.6105	-0.0042	-11.3839	-0.7963	-84.3431
6	0	3	0.1852	109.3520	5.0877	-142.3165	-0.0196	-185.6985	0.0621	-12.3478	-1.1317	-64.7053
6	1	0	-0.2936	125.7205	2.5526	-148.6465	-0.9527	-170.0985	-0.0806	-31.3522	-0.0772	-128.7835
6	1	1	-0.2548	126.2460	4.2605	-120.9790	-0.6854	-170.7110	-0.0283	-10.9611	-0.2820	-128.3765
6	1	2	-0.1907	121.3515	4.9937	-123.7050	-1.0308	-172.3475	0.0659	-11.0510	-0.4528	-106.7355
